Brand,Fuel Type,Transmission,Condition,Price,Model,Engine_scaled,Mileage_scaled,Age_scaled
5,2,0,2,60065.75,19,0.7227155342719114,1.5118837048135805,-0.9117202688797068
0,3,1,0,15573.09,3,0.8624031012965183,1.3754027372685282,-0.6256095964138477
2,3,0,2,25450.91,11,0.6528717507596082,-1.4641226424274458,1.3771651108471663
0,0,1,0,31546.34,24,-0.813847702998764,-0.5642265037497537,-0.7686649326467773
2,3,0,2,27898.02,12,1.3513095858826425,1.4331941280436273,0.6618884296825185
1,3,1,1,52264.4,1,-1.1630666205602809,0.9280655191467855,-1.3408862775784955
0,1,1,1,94733.24,23,-1.512285538121798,-1.0468187454959121,-1.6269969500443546
1,1,0,2,47196.4,27,0.7925593177842146,-1.1129261808884519,-0.9117202688797068
3,2,1,1,67848.63,13,-0.04556608436342626,-0.3642205113841986,1.0910544383813072
3,3,1,0,70415.4,13,1.2116220188580356,-0.13467037692357797,0.804943765915448
6,2,1,2,87800.17,9,-0.39478500192494337,-1.3459233215311306,-1.197830941345566
5,2,0,0,8213.02,20,-1.1630666205602809,-1.303341987737588,0.6618884296825185
0,3,1,1,43411.36,3,1.2116220188580356,-0.18530610139994938,1.0910544383813072
1,0,0,0,79549.84,0,0.16396526617348417,-0.4008406859718058,-0.6256095964138477
2,3,0,1,82412.37,21,-1.0932228370479775,0.805247437491673,1.0910544383813072
3,1,0,1,93096.6,6,0.7925593177842146,-0.38960094304153053,1.2341097746142367
5,3,1,1,71765.46,17,0.0941214826611807,-1.2596571569154658,-1.3408862775784955
3,0,0,0,28289.62,6,0.3734966167103943,0.35665883098700496,-0.9117202688797068
2,2,0,1,53038.25,11,-0.11540986787572974,0.7767840399091339,-1.197830941345566
5,2,1,2,8072.8,17,1.1417782353457318,-0.8383829459326506,1.520220447080096
5,1,0,1,66458.19,17,1.1417782353457318,-1.0011999508092688,0.23272242098372975
1,1,0,2,57658.05,26,0.7227155342719114,-1.1892153672147936,-1.3408862775784955
1,1,1,2,68349.45,0,-1.3725979710971912,0.10801933555775908,-0.05338825148212941
0,2,1,2,93363.35,2,1.2116220188580356,1.0431249928277606,-0.33949892394798853
0,1,0,2,70291.28,23,0.6528717507596082,-0.5251149286543223,0.08966708475080017
4,3,1,0,35442.74,16,0.7227155342719114,1.1296073063459309,-1.3408862775784955
4,2,1,2,23879.98,5,-0.46462878543724684,-1.177679841575827,-1.197830941345566
6,0,1,1,86190.44,7,1.3513095858826425,-0.991632517808903,-1.3408862775784955
3,2,0,2,23461.55,13,0.7925593177842146,1.2079442191170595,0.23272242098372975
0,3,0,1,20352.91,2,-1.3027541875848876,0.11656290533573144,0.804943765915448
1,3,1,0,24628.15,0,-0.3249412184126399,-0.2700592236980772,1.0910544383813072
2,1,0,2,53339.88,11,1.3513095858826425,1.621095781868886,-0.6256095964138477
1,2,1,1,16797.81,1,-1.5821293216341017,1.0342173827929373,-1.6269969500443546
3,2,1,0,94121.24,6,1.6306847199318557,1.7063039544880778,-1.0547756051126365
4,2,1,0,96794.1,5,0.6528717507596082,1.3203075196457317,0.5188330934495888
1,0,1,1,97511.18,26,0.5131841837350013,1.3983941547402754,-0.196443587715059
6,1,1,2,8716.86,9,-0.7440039194864605,0.10821273194421119,0.08966708475080017
3,3,0,0,94888.77,8,-0.8836914865110671,0.5387244644446207,0.9479991021483776
4,3,0,1,99754.42,10,1.5608409364195526,0.6199964517866108,-0.6256095964138477
2,1,0,2,94530.77,11,-0.6741601359741569,-0.24283583824043697,-0.9117202688797068
4,3,0,0,68739.2,15,1.0020906683211253,0.5905888247878643,-0.9117202688797068
5,3,1,1,71616.86,20,-0.3249412184126399,1.6528924230532174,-0.4825542601809181
6,1,1,0,16614.03,9,-1.2329104040725845,-1.5074548092507436,0.08966708475080017
3,3,0,0,88058.22,6,-1.6519731051464048,-0.9815190244232607,0.08966708475080017
2,2,0,1,10665.76,21,0.16396526617348417,0.6321804241330933,-1.0547756051126365
6,0,1,0,35184.4,25,1.7005285034441595,-1.3469926897856304,0.9479991021483776
4,1,1,1,99159.41,10,-0.46462878543724684,-0.7798862271599025,-1.4839416138114252
6,0,1,2,45121.15,9,-0.46462878543724684,0.6648985422175786,1.2341097746142367
3,3,0,1,17459.84,13,-0.53447256894955,-0.008371160312327612,0.9479991021483776
0,3,1,2,97082.99,2,0.0941214826611807,1.692413543437606,0.23272242098372975
6,2,1,0,98493.27,25,-0.1852536513880329,-0.33135450194536753,1.6632757833130254
5,1,0,1,22769.06,18,1.3513095858826425,-1.6806583377056423,-1.6269969500443546
6,3,0,1,87156.36,7,0.02427769914887722,-1.6208419730018093,-1.4839416138114252
4,1,0,1,42090.22,16,0.02427769914887722,-1.524439562484449,-0.33949892394798853
4,1,1,1,41230.0,5,-1.2329104040725845,-1.5690572464647519,0.23272242098372975
2,1,1,2,29956.28,21,1.7005285034441595,-0.23277922614492758,-0.9117202688797068
4,1,0,2,9247.48,10,-0.8836914865110671,0.5839564663583598,-0.7686649326467773
1,1,1,0,30460.85,1,-1.4424417546094945,1.152462208721359,-0.6256095964138477
3,0,1,0,10108.81,13,0.5830279672473044,0.2588912695064532,-0.9117202688797068
3,2,1,0,92815.34,13,0.3734966167103943,0.6409287665555443,-1.197830941345566
0,1,0,0,67863.46,24,-0.2550974349003364,0.8335743199778929,-0.196443587715059
0,0,0,1,89229.15,24,-0.2550974349003364,0.49144473608609474,-0.7686649326467773
3,3,1,2,73142.61,4,1.0020906683211253,-0.9178119794743324,-0.9117202688797068
5,1,1,2,17472.25,18,-1.0233790535356742,-0.9378683223752182,-0.33949892394798853
0,3,1,2,94355.25,24,1.1417782353457318,0.12759787562152794,-0.33949892394798853
2,1,1,2,90489.84,12,0.5131841837350013,0.4082842899116901,1.2341097746142367
4,0,0,0,38067.23,15,-0.2550974349003364,-1.301715182839785,0.804943765915448
3,0,0,1,15595.67,6,-0.11540986787572974,0.4138814088607745,-0.05338825148212941
0,0,1,2,71894.7,23,-0.813847702998764,1.3364049247533627,1.3771651108471663
3,2,1,1,74194.32,6,0.9322468848088216,-0.709990497844507,-0.4825542601809181
1,3,0,1,90198.76,0,0.0941214826611807,0.20038317447567852,0.5188330934495888
6,2,1,1,10002.3,25,-0.6043163524618534,-0.35901018520801836,0.6618884296825185
4,1,0,1,18461.86,16,0.3734966167103943,1.160368708049842,-1.0547756051126365
3,3,1,2,61833.64,8,1.7703722869564626,-1.114097935465191,-0.05338825148212941
6,0,0,2,63817.5,25,-0.1852536513880329,-1.5508211048481213,-0.6256095964138477
0,3,1,2,8192.92,23,1.4909971529072488,-1.0466367253674866,-0.6256095964138477
6,0,1,0,42708.54,25,-0.53447256894955,-1.1483518483832666,-0.6256095964138477
4,2,0,2,60495.36,15,-1.512285538121798,1.3598513925461737,1.6632757833130254
3,2,0,0,75101.58,13,-1.0233790535356742,1.005788113984478,0.6618884296825185
1,0,1,0,35034.32,27,-0.2550974349003364,1.6031326704448936,-0.9117202688797068
5,0,1,0,50970.83,19,-0.9535352700233706,1.5117358134592347,0.9479991021483776
0,1,0,2,82335.21,3,-1.7218168886587082,0.5703845905326328,1.3771651108471663
3,2,0,2,95620.03,8,1.4909971529072488,0.18545752394478676,1.0910544383813072
4,2,1,2,26879.89,5,1.2116220188580356,0.8742330661649411,-0.05338825148212941
0,1,1,0,29039.01,3,0.8624031012965183,-1.6116954615484276,-0.33949892394798853
2,2,0,0,94282.73,21,-1.1630666205602809,-0.660913320717779,-0.196443587715059
6,0,0,1,42611.56,25,-1.3027541875848876,-0.2349065863959007,-1.4839416138114252
5,3,0,0,73243.09,17,-1.512285538121798,-1.5102306162092327,-0.4825542601809181
4,3,0,0,63165.2,5,0.7925593177842146,-0.20260938985839938,-0.7686649326467773
2,2,0,2,32130.83,12,1.4909971529072488,0.7155683954680299,-1.3408862775784955
3,1,1,1,67088.41,6,-0.1852536513880329,1.5203248882693134,-1.3408862775784955
1,0,1,1,67278.76,27,-1.3027541875848876,0.021423259459322965,0.23272242098372975
0,3,0,1,61282.1,3,0.0941214826611807,-1.3109754568734326,1.3771651108471663
6,0,1,2,14467.78,22,-0.53447256894955,0.8586362164104803,-1.3408862775784955
0,2,1,1,99541.32,2,-0.39478500192494337,0.6679815081427857,0.3757777572166593
5,2,0,1,43039.56,19,0.4433404002226975,-0.8828641148166345,0.3757777572166593
3,3,1,2,65633.84,6,0.7925593177842146,0.27083634043437727,-1.197830941345566
0,2,1,1,89147.36,3,-1.3027541875848876,-0.36844110311206507,-0.4825542601809181
6,1,1,0,45212.41,22,-1.5821293216341017,0.5885410983430774,0.08966708475080017
3,2,0,0,78522.88,6,1.7703722869564626,0.36318880309427015,1.520220447080096
0,2,0,0,97323.32,2,-0.8836914865110671,0.026849734538008464,0.5188330934495888
1,2,1,0,39098.8,1,-1.512285538121798,-0.6394349455635688,-1.6269969500443546
4,0,1,0,43500.61,5,-1.0932228370479775,1.441589806467254,1.3771651108471663
3,0,1,0,91029.73,4,-1.5821293216341017,0.19583267126504078,-1.6269969500443546
4,3,1,0,20166.07,15,-0.3249412184126399,-0.007756842378891518,-0.33949892394798853
3,3,1,0,7716.51,8,1.0719344518334284,0.6325785931640241,1.3771651108471663
1,3,1,0,91344.46,0,-0.53447256894955,-0.37556264063671313,-0.9117202688797068
4,2,0,2,83051.2,16,-0.1852536513880329,1.2879989468502038,-0.7686649326467773
2,0,1,2,97395.39,11,0.6528717507596082,1.031452952092475,0.6618884296825185
6,1,1,0,10532.59,25,0.02427769914887722,-0.3644025315126241,-0.6256095964138477
2,2,0,2,19836.85,21,1.2814658023703387,1.4096452739285772,0.6618884296825185
0,2,1,2,15004.69,3,1.2814658023703387,0.034187420965161815,0.804943765915448
1,2,1,0,69924.53,26,-1.7218168886587082,0.6602911577168079,0.804943765915448
2,1,1,0,62570.96,21,1.0020906683211253,1.1304605256979254,1.3771651108471663
3,3,1,2,39136.84,8,-0.11540986787572974,1.189639819952269,1.6632757833130254
0,1,0,0,10455.23,2,1.7005285034441595,0.6795625388138588,1.2341097746142367
0,3,1,0,65767.89,2,-0.04556608436342626,1.3921827178577548,1.0910544383813072
2,1,0,0,59161.45,12,1.7005285034441595,-0.04594694057416872,1.6632757833130254
2,0,1,0,15725.81,14,0.9322468848088216,-0.904865797840068,-0.33949892394798853
1,2,1,2,91346.42,27,-0.8836914865110671,-0.9089384982135887,1.0910544383813072
6,2,0,1,23900.22,9,0.16396526617348417,1.1989342227599968,-0.05338825148212941
2,2,1,2,75633.37,21,1.7703722869564626,-1.5933000523194245,0.6618884296825185
5,3,0,1,89082.21,19,1.2814658023703387,-1.1509115064392503,0.6618884296825185
2,1,0,1,60050.12,21,-1.3725979710971912,1.6323582773152145,1.0910544383813072
4,0,0,1,28450.65,10,0.7227155342719114,0.4773154236170645,0.5188330934495888
3,1,1,2,34378.61,8,-0.53447256894955,1.5310299470723387,1.6632757833130254
5,2,1,2,89146.02,18,-1.7218168886587082,-0.23922956444600654,1.2341097746142367
5,0,1,2,33334.43,19,-0.3249412184126399,-0.48993953883609265,1.3771651108471663
4,0,1,2,75888.1,15,-0.8836914865110671,1.2924356874805756,1.520220447080096
4,2,0,2,99065.7,16,1.1417782353457318,1.5509725273929587,0.6618884296825185
0,1,1,1,99982.59,2,-0.53447256894955,-1.1984187599583083,-1.4839416138114252
6,2,1,2,55680.58,9,1.1417782353457318,-0.03072550733458549,0.5188330934495888
3,1,0,1,83522.8,13,-1.7218168886587082,0.9811357628408481,1.520220447080096
1,0,0,2,99073.74,1,-0.6741601359741569,0.427328145848209,-0.196443587715059
5,0,1,2,40593.92,17,-0.8836914865110671,0.6236823593872274,-0.196443587715059
1,2,0,0,28978.91,27,-0.8836914865110671,0.6422484124866293,1.2341097746142367
2,0,0,1,15852.17,11,-1.512285538121798,-1.0155454121808043,0.9479991021483776
2,3,0,2,18385.47,21,-1.0932228370479775,1.0049121421164302,0.23272242098372975
1,0,0,2,86087.85,26,0.23380904968578736,1.594202307894017,1.3771651108471663
2,3,0,2,60928.69,11,-0.6741601359741569,1.4137862318502574,0.6618884296825185
6,0,1,0,88002.37,7,-0.2550974349003364,1.6995009521881743,1.3771651108471663
4,2,1,1,79998.23,10,-0.39478500192494337,0.1535698726962428,-0.196443587715059
2,2,1,2,69005.74,14,1.3513095858826425,-0.31345964806953464,-0.05338825148212941
0,3,1,2,62884.66,3,1.4211533693949456,-1.2806577292325587,-0.05338825148212941
2,2,1,2,9592.2,21,0.02427769914887722,-0.9513264356206793,1.520220447080096
3,0,1,0,87866.14,13,-0.53447256894955,-1.406456390490639,-0.05338825148212941
6,0,1,2,44695.0,9,-1.3725979710971912,-0.3641067488039326,-0.9117202688797068
3,2,0,1,58179.75,6,1.6306847199318557,-0.3737765681265378,0.9479991021483776
3,0,1,1,7085.58,4,-1.512285538121798,0.10508426098689774,-0.4825542601809181
0,1,1,1,93926.98,3,-0.6741601359741569,-1.1917864015288038,1.520220447080096
6,1,1,1,90760.34,25,-0.6741601359741569,1.5301084701721845,0.6618884296825185
6,0,0,2,56611.41,22,-0.6043163524618534,1.4735115864898778,-0.6256095964138477
6,2,1,0,59844.61,9,-1.1630666205602809,-1.6290442550389839,-1.4839416138114252
6,3,1,0,71976.64,22,1.0020906683211253,-1.5001740041137233,1.520220447080096
6,2,0,0,30146.02,22,-1.3027541875848876,-1.687905014068583,0.3757777572166593
0,3,1,2,26081.98,3,0.5131841837350013,-0.9151499350961093,-0.4825542601809181
2,2,1,0,69032.18,14,-1.3027541875848876,1.0702232394471083,0.9479991021483776
3,0,0,1,14920.13,8,-1.4424417546094945,-0.5146373950118289,1.520220447080096
6,1,1,2,48135.89,25,1.4211533693949456,1.4646267289711075,1.520220447080096
5,2,0,0,51812.24,18,-1.0233790535356742,-0.5705289506964869,-0.05338825148212941
2,3,1,1,41227.01,12,1.1417782353457318,-0.7775995992965571,-1.6269969500443546
2,1,1,1,22600.48,11,0.16396526617348417,-1.5014481450127017,-0.33949892394798853
3,3,1,2,38755.05,4,-1.4424417546094945,0.32503283367307273,1.520220447080096
0,0,0,2,37067.94,23,1.6306847199318557,-0.5479470785136972,0.804943765915448
1,1,0,0,52430.24,1,-0.8836914865110671,-0.18078972696339143,1.3771651108471663
1,3,0,0,69094.68,0,1.2814658023703387,0.9312508713942319,0.6618884296825185
2,2,1,0,96982.34,12,-1.1630666205602809,-0.2642118270724077,-1.4839416138114252
4,0,1,2,18695.51,10,1.2814658023703387,-1.2906005787478023,-0.196443587715059
4,0,0,0,87936.63,5,-1.6519731051464048,-1.4807433554043001,-1.6269969500443546
3,0,0,0,31996.91,4,0.0941214826611807,1.311411285868935,-1.4839416138114252
1,2,1,1,61180.41,27,0.9322468848088216,0.3486158165622028,-1.3408862775784955
2,2,1,1,56940.01,21,1.5608409364195526,-0.23337079156231047,0.804943765915448
0,1,1,1,57910.1,2,1.4211533693949456,1.3894865447054519,-1.197830941345566
1,2,1,0,73719.07,0,1.1417782353457318,-1.5231540453274437,0.804943765915448
2,1,0,2,41260.39,21,1.3513095858826425,-0.6603103790423694,1.6632757833130254
2,0,1,1,35314.5,21,-1.0233790535356742,1.1978421019894436,-0.6256095964138477
6,1,1,2,86019.28,7,-0.7440039194864605,-0.18020953780403512,0.5188330934495888
0,3,1,0,25909.03,3,-0.7440039194864605,-1.0849519624010564,-1.197830941345566
6,0,1,0,22123.37,9,-0.39478500192494337,-0.5088013746441861,-0.05338825148212941
3,0,1,1,6482.71,8,-0.3249412184126399,0.3544063318977393,-1.197830941345566
6,1,1,2,25004.89,9,0.16396526617348417,0.8039732965926945,-0.9117202688797068
5,0,1,1,54260.49,17,-1.1630666205602809,1.0778680848409798,-1.197830941345566
6,2,0,0,56158.34,7,0.7227155342719114,0.12334315511958166,-0.9117202688797068
5,3,0,2,29169.95,18,-1.1630666205602809,-1.1985211462805476,-1.3408862775784955
1,1,0,1,11866.05,1,-0.6043163524618534,1.449132265538886,-0.6256095964138477
4,1,1,0,75740.88,16,0.02427769914887722,0.10290001944579164,-1.4839416138114252
2,0,0,1,77007.66,12,1.0719344518334284,-1.3190753525883678,-1.4839416138114252
5,2,1,2,99794.46,17,0.8624031012965183,0.09956677584399949,0.3757777572166593
0,0,1,2,90502.81,24,0.5131841837350013,0.5665166628035908,0.3757777572166593
6,0,1,2,92975.9,7,-1.1630666205602809,1.227534135438855,1.2341097746142367
5,1,1,2,80829.36,17,0.16396526617348417,-1.1087965992247981,0.6618884296825185
0,0,0,2,63472.77,3,-1.4424417546094945,-1.0638831325358036,-1.3408862775784955
4,3,1,1,17211.87,10,-0.39478500192494337,-1.198259492345936,-1.0547756051126365
4,0,1,1,64119.76,15,-0.2550974349003364,1.7076236004191627,-1.0547756051126365
6,0,0,1,10315.81,7,-1.5821293216341017,-0.6565789664096465,-0.7686649326467773
3,1,0,1,89103.42,6,-0.7440039194864605,1.6345083900822408,-0.196443587715059
6,0,0,0,50773.03,9,1.6306847199318557,0.5402716355362376,-0.7686649326467773
1,2,1,0,71259.92,0,1.6306847199318557,0.49804296574151946,-0.196443587715059
5,1,0,1,9963.15,19,-0.46462878543724684,1.138913085411685,-1.0547756051126365
2,0,1,0,55753.6,11,-1.5821293216341017,-1.4081742054526547,-1.197830941345566
3,3,1,0,33620.02,13,-1.0932228370479775,-0.9924857371608976,-1.6269969500443546
6,3,0,2,32071.99,7,-0.3249412184126399,0.9796454730393642,-0.33949892394798853
0,1,0,1,42017.31,24,1.5608409364195526,0.5067230506158109,-1.3408862775784955
3,1,0,0,5060.75,4,-1.2329104040725845,-0.7324472311890041,1.2341097746142367
5,0,1,0,49332.78,17,0.9322468848088216,-1.6383159053306582,-0.05338825148212941
3,2,1,1,51223.83,8,-1.3725979710971912,-1.6683492265208673,-1.4839416138114252
5,0,1,2,86997.44,19,1.7005285034441595,-0.6180248279575183,0.6618884296825185
6,3,1,1,47609.93,22,-0.39478500192494337,0.6251840254467378,-0.7686649326467773
5,2,1,2,39537.85,19,1.0020906683211253,-0.8085999024190267,0.08966708475080017
3,2,1,0,99500.97,8,-0.53447256894955,-0.11859572433200018,-1.4839416138114252
0,2,0,2,59265.27,24,0.4433404002226975,-0.27759030651168265,-0.196443587715059
4,0,1,2,49898.25,15,-1.0233790535356742,-1.1237563785297697,1.520220447080096
3,3,0,1,52113.9,13,-1.2329104040725845,-0.6712657155219798,-0.7686649326467773
5,1,0,0,81872.22,17,1.5608409364195526,0.5886662371813699,-1.6269969500443546
4,0,0,1,37364.26,5,1.4909971529072488,-0.36931707498011285,1.520220447080096
5,1,0,1,41970.24,17,1.3513095858826425,-0.8500549866679364,0.23272242098372975
0,2,0,0,76807.97,2,0.4433404002226975,1.681583345796288,0.5188330934495888
5,2,1,1,11933.46,17,1.0719344518334284,-1.26475372051138,0.08966708475080017
6,0,1,1,87191.07,25,-1.512285538121798,-1.6672798582663675,-0.6256095964138477
2,3,1,2,45869.26,12,-0.53447256894955,-0.4395085870041999,-0.33949892394798853
3,2,1,1,60222.83,13,-0.6043163524618534,-0.7785779574868442,-0.6256095964138477
2,1,0,0,76960.24,12,0.5131841837350013,-0.7846073742409392,-0.7686649326467773
5,1,0,1,30274.93,20,-0.46462878543724684,-1.2880522969498451,-1.3408862775784955
0,0,0,2,89579.85,3,-1.2329104040725845,-1.1099683538015372,0.9479991021483776
3,1,1,1,98026.37,4,0.3734966167103943,-0.6629837996786191,-0.6256095964138477
5,3,1,1,51956.06,20,1.1417782353457318,-0.7796245732252909,-1.4839416138114252
4,2,1,1,94009.05,10,-0.39478500192494337,-0.34091055868770676,-1.6269969500443546
1,1,1,2,5107.22,27,-1.2329104040725845,0.13428711534116541,-0.7686649326467773
5,1,0,0,89952.59,20,-1.0233790535356742,0.33617019028110856,0.6618884296825185
2,2,0,0,34549.31,12,-0.8836914865110671,-0.7563487493028789,0.5188330934495888
3,0,1,2,34592.07,8,-0.6741601359741569,-1.1333465640461886,0.9479991021483776
2,1,1,2,26668.44,11,0.5131841837350013,1.5123501313926708,1.0910544383813072
3,0,0,1,35116.32,6,0.3734966167103943,-1.076601789009536,0.08966708475080017
5,0,0,0,25281.04,19,0.7227155342719114,0.6447170604784003,0.23272242098372975
6,1,0,2,91057.57,9,-0.46462878543724684,0.4450751083696962,1.6632757833130254
4,3,0,0,90407.25,16,1.1417782353457318,1.4366411342256855,0.23272242098372975
5,0,1,1,14710.07,18,-1.0233790535356742,-0.32383479538978865,-0.9117202688797068
2,1,0,2,18571.55,12,-0.11540986787572974,0.5087366482865181,0.5188330934495888
1,0,0,0,86891.77,1,1.0719344518334284,-0.08486511928314795,1.520220447080096
1,2,0,0,42899.09,26,-1.0932228370479775,-0.6997404893625454,0.08966708475080017
0,3,0,1,21080.81,24,-1.3725979710971912,1.6736313414356987,1.2341097746142367
3,3,1,2,53513.59,6,1.3513095858826425,0.3738824856392688,1.2341097746142367
2,2,1,0,44583.46,12,-0.53447256894955,-1.351827599446933,-0.7686649326467773
0,2,1,1,25820.35,2,0.6528717507596082,0.13578878140067588,-0.33949892394798853
2,0,1,0,73471.46,14,-1.6519731051464048,0.4836178705637978,-0.9117202688797068
3,2,1,1,64972.48,13,0.7227155342719114,-1.5033593563611696,-0.05338825148212941
5,3,1,0,14467.85,19,-0.6043163524618534,-0.6418239597491536,-0.9117202688797068
5,2,0,0,92911.74,17,-1.512285538121798,0.6014076461711556,-0.6256095964138477
1,1,0,1,58054.65,1,0.3734966167103943,0.9763349819536252,0.9479991021483776
5,1,0,2,28769.43,19,-0.8836914865110671,1.5971601349809317,-0.4825542601809181
5,0,0,1,24597.72,17,-0.39478500192494337,-0.21968515315631748,-1.6269969500443546
6,3,1,2,17915.06,25,-1.4424417546094945,1.0231937887651674,0.08966708475080017
1,1,0,0,45340.55,27,-1.2329104040725845,-0.3466669452491635,-0.9117202688797068
